id_venda;produto_id;cliente_id;quantidade;data_venda;observacao
V002409;4;2;3.0;2024-11-04 22:55:00;Produto com defeito, aguardando troca
V002410;9;1;4.0;2024-12-20 22:25:00;Compra feita via aplicação promocional
V002411;8;1;3.0;2024-09-02 10:40:00;Produto com defeito, aguardando troca
V002412;9;16;4.0;2024-12-05 12:39:00;Cliente solicitou nota fiscal com CNPJ
V002413;1;2;1.0;2024-08-23 12:22:00;Produto com defeito, aguardando troca
V002414;10;19;5.0;2024-08-30 21:50:00;
V002415;10;6;2.0;2024-12-28 21:57:00;Endereço de entrega divergente do cadastro
V002416;6;6;2.0;2024-11-29 12:54:00;
V002417;12;4;3.0;2024-11-25 11:29:00;Cliente pediu embalagem para presente
V002418;12;9;5.0;2024-09-09 11:13:00;Produto com defeito, aguardando troca
V002419;9;6;3.0;2024-08-10 08:55:00;Endereço de entrega divergente do cadastro
V002420;14;7;3.0;2024-08-01 16:27:00;
V002421;9;12;3.0;2024-09-16 17:22:00;Compra feita via aplicação promocional
V002422;4;4;4.0;2024-11-06 22:16:00;Cliente solicitou nota fiscal com CNPJ
V002423;9;19;5.0;2024-08-23 22:55:00;Cliente pediu embalagem para presente
V002424;11;7;4.0;2024-08-03 21:11:00;
V002425;6;17;1.0;2024-10-25 14:27:00;
V002426;5;20;2.0;2024-12-16 22:09:00;Compra feita via aplicação promocional
V002427;14;15;5.0;2024-12-09 14:21:00;Produto com defeito, aguardando troca
V002428;5;12;3.0;2024-12-02 21:31:00;
V002429;7;16;3.0;2024-12-22 22:44:00;Entrega expressa solicitada
V002430;1;16;1.0;2024-09-01 16:48:00;Entrega expressa solicitada
V002431;9;16;3.0;2024-08-06 15:09:00;Cliente solicitou nota fiscal com CNPJ
V002432;4;1;1.0;2024-10-06 12:11:00;Compra feita via aplicação promocional
V002433;6;3;3.0;2024-11-24 14:30:00;
V002434;15;4;1.0;2024-09-12 15:13:00;Cliente solicitou nota fiscal com CNPJ
V002435;13;5;2.0;2024-10-24 14:44:00;
V002436;11;6;1.0;2024-12-23 15:57:00;Produto com defeito, aguardando troca
V002437;14;1;4.0;2024-12-21 11:55:00;
V002438;2;5;2.0;2024-11-16 11:38:00;Cliente pediu embalagem para presente
V002439;9;9;3.0;2024-08-11 08:40:00;
V002440;13;1;2.0;2024-11-03 19:05:00;Endereço de entrega divergente do cadastro
V002441;6;6;4.0;2024-11-04 18:19:00;
V002442;14;19;3.0;2024-12-08 17:33:00;
V002443;1;18;3.0;2024-09-23 22:53:00;
V002444;3;20;4.0;2024-10-17 10:33:00;Cliente pediu embalagem para presente
V002445;14;8;2.0;2024-09-17 22:21:00;Cliente solicitou nota fiscal com CNPJ
V002446;12;13;2.0;2024-08-05 13:51:00;Cliente solicitou nota fiscal com CNPJ
V002447;7;6;5.0;2024-08-19 12:31:00;
V002448;5;8;4.0;2024-09-04 13:07:00;
V002449;2;1;1.0;2024-08-06 17:16:00;
V002450;3;3;5.0;2024-09-30 14:47:00;Cliente pediu embalagem para presente
V002451;5;15;1.0;2024-11-20 13:14:00;Entrega expressa solicitada
V002452;6;2;5.0;2024-11-14 21:31:00;Cliente solicitou nota fiscal com CNPJ
V002453;12;13;3.0;2024-11-19 17:01:00;
V002454;8;8;2.0;2024-11-29 20:10:00;
V002455;10;12;4.0;2024-10-13 09:10:00;Produto com defeito, aguardando troca
V002456;9;20;1.0;2024-09-21 08:33:00;
V002457;15;13;3.0;2024-08-15 20:56:00;
V002458;4;1;2.0;2024-10-18 10:36:00;Entrega expressa solicitada
V002459;1;14;4.0;2024-11-04 17:48:00;Cliente pediu embalagem para presente
V002460;15;14;1.0;2024-11-09 13:39:00;
V002461;9;12;2.0;2024-12-13 20:12:00;Entrega expressa solicitada
V002462;11;3;1.0;2024-10-22 12:03:00;Cliente pediu embalagem para presente
V002463;10;9;4.0;2024-10-04 17:26:00;
V002464;13;13;2.0;2024-09-13 22:00:00;Produto com defeito, aguardando troca
V002465;14;20;2.0;2024-11-09 15:27:00;Cliente pediu embalagem para presente
V002466;12;18;4.0;2024-11-26 08:08:00;Produto com defeito, aguardando troca
V002467;9;6;2.0;2024-08-09 10:03:00;Cliente pediu embalagem para presente
V002468;6;19;4.0;2024-08-23 15:45:00;
V002469;7;4;2.0;2024-10-24 13:57:00;Compra feita via aplicação promocional
V002470;1;19;4.0;2024-08-13 14:51:00;
V002471;4;3;2.0;2024-09-11 13:57:00;Produto com defeito, aguardando troca
V002472;4;1;4.0;2024-10-27 21:05:00;Produto com defeito, aguardando troca
V002473;3;17;2.0;2024-11-02 17:28:00;
V002474;13;10;1.0;2024-10-30 20:38:00;Produto com defeito, aguardando troca
V002475;3;2;3.0;2024-10-15 12:39:00;
V002476;3;11;3.0;2024-11-01 20:09:00;
V002477;5;12;3.0;2024-08-14 19:34:00;Cliente solicitou nota fiscal com CNPJ
V002478;7;2;1.0;2024-09-26 08:48:00;Endereço de entrega divergente do cadastro
V002479;15;9;4.0;2024-09-27 13:15:00;
V002480;9;2;1.0;2024-09-25 16:52:00;
V002481;4;12;3.0;2024-09-21 22:27:00;Entrega expressa solicitada
V002482;9;10;1.0;2024-12-29 21:24:00;
V002483;7;6;1.0;2024-09-14 09:20:00;
V002484;13;17;1.0;2024-11-18 13:28:00;
V002485;10;2;5.0;2024-10-11 12:29:00;
V002486;9;11;2.0;2024-11-16 22:21:00;Produto com defeito, aguardando troca
V002487;15;20;2.0;2024-12-24 18:30:00;Compra feita via aplicação promocional
V002488;15;18;3.0;2024-09-10 12:12:00;Produto com defeito, aguardando troca
V002489;15;7;2.0;2024-09-29 11:22:00;
V002490;2;14;3.0;2024-12-21 19:41:00;Endereço de entrega divergente do cadastro
V002491;4;12;2.0;2024-11-20 17:06:00;
V002492;10;4;1.0;2024-10-05 14:49:00;Produto com defeito, aguardando troca
V002493;15;10;2.0;2024-08-29 18:12:00;Endereço de entrega divergente do cadastro
V002494;14;9;2.0;2024-10-08 10:41:00;Produto com defeito, aguardando troca
V002495;12;17;4.0;2024-08-11 12:17:00;
V002496;5;4;3.0;2024-11-18 09:13:00;
V002497;10;9;4.0;2024-10-03 21:23:00;
V002498;4;7;4.0;2024-11-10 08:21:00;Cliente solicitou nota fiscal com CNPJ
V002499;12;7;1.0;2024-10-02 22:00:00;Produto com defeito, aguardando troca
V002500;14;13;2.0;2024-12-28 19:48:00;Endereço de entrega divergente do cadastro
V002501;4;5;5.0;2024-10-02 19:27:00;Produto com defeito, aguardando troca
V002502;15;7;2.0;2024-11-01 17:05:00;
V002503;10;1;1.0;2024-09-05 08:55:00;Endereço de entrega divergente do cadastro
V002504;7;15;1.0;2024-11-22 09:58:00;Cliente solicitou nota fiscal com CNPJ
V002505;8;16;3.0;2024-08-27 17:37:00;Cliente pediu embalagem para presente
V002506;2;9;3.0;2024-12-27 10:10:00;Produto com defeito, aguardando troca
V002507;2;12;5.0;2024-08-15 21:53:00;Produto com defeito, aguardando troca
V002508;2;10;4.0;2024-09-18 08:15:00;Cliente solicitou nota fiscal com CNPJ
V002509;7;16;4.0;2024-08-12 10:40:00;Cliente pediu embalagem para presente
V002510;1;11;1.0;2024-10-06 08:58:00;
V002511;11;20;4.0;2024-08-11 15:10:00;Produto com defeito, aguardando troca
V002512;15;10;3.0;2024-10-26 16:31:00;Cliente solicitou nota fiscal com CNPJ
V002513;5;15;5.0;2024-11-11 09:42:00;Entrega expressa solicitada
V002514;11;4;3.0;2024-10-27 19:16:00;Cliente solicitou nota fiscal com CNPJ
V002515;8;17;2.0;2024-11-07 09:24:00;Endereço de entrega divergente do cadastro
V002516;13;18;2.0;2024-11-27 17:04:00;
V002517;4;8;2.0;2024-10-18 16:07:00;
V002518;13;6;3.0;2024-12-03 22:37:00;Produto com defeito, aguardando troca
V002519;2;17;1.0;2024-12-12 21:14:00;Endereço de entrega divergente do cadastro
V002520;4;17;;2024-12-05 20:05:00;Entrega expressa solicitada
V002521;6;4;3.0;2024-09-29 21:13:00;Endereço de entrega divergente do cadastro
V002522;6;2;1.0;2024-09-29 12:03:00;Cliente solicitou nota fiscal com CNPJ
V002523;15;17;5.0;2024-08-31 17:39:00;Endereço de entrega divergente do cadastro
V002524;10;10;4.0;2024-11-16 09:48:00;
V002525;6;17;4.0;2024-09-22 08:19:00;
V002526;11;1;2.0;2024-12-22 11:34:00;Compra feita via aplicação promocional
V002527;5;11;5.0;2024-08-19 09:50:00;Compra feita via aplicação promocional
V002528;5;6;5.0;2024-09-10 09:31:00;Produto com defeito, aguardando troca
V002529;8;5;2.0;2024-12-03 18:22:00;
V002530;14;18;1.0;2024-09-05 17:54:00;
V002531;12;3;2.0;2024-11-14 17:34:00;Produto com defeito, aguardando troca
V002532;5;18;2.0;2024-12-06 10:40:00;
V002533;9;1;1.0;2024-09-28 21:26:00;
V002534;8;14;3.0;2024-11-07 13:16:00;Endereço de entrega divergente do cadastro
V002535;14;11;1.0;2024-09-20 08:50:00;Cliente pediu embalagem para presente
V002536;3;3;5.0;2024-09-05 13:08:00;
V002537;9;18;2.0;2024-09-23 17:16:00;
V002538;13;19;4.0;2024-10-24 17:34:00;
V002539;13;9;2.0;2024-09-04 17:37:00;
V002540;12;9;3.0;2024-11-18 17:34:00;Entrega expressa solicitada
V002541;9;17;5.0;2024-11-17 19:25:00;
V002542;12;2;4.0;2024-08-11 16:09:00;Cliente pediu embalagem para presente
V002543;3;17;3.0;2024-11-15 20:25:00;Endereço de entrega divergente do cadastro
V002544;7;6;5.0;2024-08-14 14:56:00;
V002545;10;9;5.0;2024-12-28 11:04:00;Cliente solicitou nota fiscal com CNPJ
V002546;2;8;5.0;2024-08-30 13:58:00;Produto com defeito, aguardando troca
V002547;14;17;2.0;2024-09-01 12:40:00;Produto com defeito, aguardando troca
V002548;9;18;4.0;2024-08-24 16:05:00;Cliente pediu embalagem para presente
V002549;10;18;5.0;2024-10-19 22:06:00;
V002550;4;12;4.0;2024-11-07 11:43:00;
V002551;13;8;5.0;2024-08-16 12:49:00;
V002552;5;7;5.0;2024-08-03 18:15:00;
V002553;10;17;4.0;2024-11-25 16:31:00;Compra feita via aplicação promocional
V002554;15;13;5.0;2024-09-27 09:44:00;Entrega expressa solicitada
V002555;5;13;2.0;2024-11-17 15:23:00;Endereço de entrega divergente do cadastro
V002556;11;1;1.0;2024-09-25 18:01:00;
V002557;15;8;1.0;2024-08-08 09:35:00;
V002558;13;14;3.0;2024-09-30 19:00:00;Entrega expressa solicitada
V002559;1;15;3.0;2024-10-23 11:16:00;
V002560;14;12;5.0;2024-09-25 18:23:00;Cliente solicitou nota fiscal com CNPJ
V002561;6;16;4.0;2024-08-31 13:22:00;
V002562;15;9;3.0;2024-10-22 17:19:00;Compra feita via aplicação promocional
V002563;3;15;5.0;2024-09-22 12:22:00;Cliente pediu embalagem para presente
V002564;11;11;4.0;2024-09-20 12:25:00;Compra feita via aplicação promocional
V002565;7;10;2.0;2024-12-16 20:18:00;Compra feita via aplicação promocional
V002566;14;10;3.0;2024-08-21 15:08:00;Entrega expressa solicitada
V002567;4;5;2.0;2024-11-10 12:54:00;Cliente solicitou nota fiscal com CNPJ
V002568;15;16;4.0;2024-10-16 22:42:00;Entrega expressa solicitada
V002569;3;12;4.0;2024-11-07 09:26:00;Cliente pediu embalagem para presente
V002570;9;15;3.0;2024-08-03 12:29:00;
V002571;4;4;5.0;2024-12-14 13:29:00;Compra feita via aplicação promocional
V002572;5;11;3.0;2024-09-27 12:54:00;Cliente pediu embalagem para presente
V002573;8;11;1.0;2024-08-09 21:09:00;Cliente pediu embalagem para presente
V002574;4;17;5.0;2024-09-05 18:06:00;Produto com defeito, aguardando troca
V002575;8;7;5.0;2024-08-12 18:13:00;Endereço de entrega divergente do cadastro
V002576;12;16;2.0;2024-11-08 14:27:00;
V002577;3;19;4.0;2024-08-28 13:29:00;Cliente pediu embalagem para presente
V002578;1;7;5.0;2024-10-23 21:27:00;
V002579;8;7;;2024-10-17 18:50:00;Produto com defeito, aguardando troca
V002580;12;2;2.0;2024-09-01 08:59:00;
V002581;1;2;2.0;2024-12-07 20:24:00;Endereço de entrega divergente do cadastro
V002582;10;1;1.0;2024-08-13 22:07:00;Cliente pediu embalagem para presente
V002583;1;16;3.0;2024-09-03 08:07:00;Cliente pediu embalagem para presente
V002584;11;10;2.0;2024-10-24 19:39:00;Produto com defeito, aguardando troca
V002585;14;4;1.0;2024-09-21 11:29:00;Produto com defeito, aguardando troca
V002586;10;18;4.0;2024-12-03 10:10:00;
V002587;7;19;4.0;2024-11-09 15:05:00;
V002588;1;10;5.0;2024-10-20 08:46:00;
V002589;14;10;2.0;2024-12-25 09:15:00;Entrega expressa solicitada
V002590;13;2;4.0;2024-09-29 19:54:00;Endereço de entrega divergente do cadastro
V002591;3;5;3.0;2024-11-18 16:41:00;
V002592;1;16;4.0;2024-09-30 19:32:00;
V002593;14;1;4.0;2024-11-25 14:25:00;Cliente pediu embalagem para presente
V002594;13;20;5.0;2024-10-10 13:09:00;Cliente solicitou nota fiscal com CNPJ
V002595;12;4;2.0;2024-09-05 08:11:00;Compra feita via aplicação promocional
V002596;14;19;1.0;2024-10-28 21:33:00;Cliente solicitou nota fiscal com CNPJ
V002597;7;11;1.0;2024-10-18 21:24:00;Compra feita via aplicação promocional
V002598;15;5;5.0;2024-12-26 15:25:00;Produto com defeito, aguardando troca
V002599;15;11;4.0;2024-12-25 13:19:00;
V002600;12;20;1.0;2024-10-16 14:53:00;Endereço de entrega divergente do cadastro
V002601;9;18;2.0;2024-12-25 14:48:00;Entrega expressa solicitada
V002602;6;18;;2024-10-01 22:41:00;Produto com defeito, aguardando troca
V002603;6;16;4.0;2024-10-10 19:07:00;Cliente solicitou nota fiscal com CNPJ
V002604;7;16;2.0;2024-11-17 11:27:00;Cliente solicitou nota fiscal com CNPJ
V002605;3;6;5.0;2024-12-28 17:12:00;
V002606;12;11;1.0;2024-08-29 14:12:00;Cliente solicitou nota fiscal com CNPJ
V002607;1;6;2.0;2024-08-30 20:52:00;Cliente solicitou nota fiscal com CNPJ
V002608;7;2;4.0;2024-10-03 11:58:00;Produto com defeito, aguardando troca
V002609;7;13;1.0;2024-09-18 18:10:00;
V002610;13;1;4.0;2024-11-04 15:20:00;Cliente solicitou nota fiscal com CNPJ
V002611;2;9;5.0;2024-11-24 19:33:00;Cliente pediu embalagem para presente
V002612;5;2;4.0;2024-08-10 14:23:00;Entrega expressa solicitada
V002613;10;12;3.0;2024-12-08 20:37:00;Compra feita via aplicação promocional
V002614;11;3;2.0;2024-12-12 20:29:00;Cliente solicitou nota fiscal com CNPJ
V002615;15;2;2.0;2024-12-29 17:35:00;Endereço de entrega divergente do cadastro
V002616;5;14;3.0;2024-09-22 09:30:00;Produto com defeito, aguardando troca
V002617;9;1;4.0;2024-09-15 20:25:00;
V002618;7;15;1.0;2024-08-04 21:31:00;
V002619;12;8;2.0;2024-12-08 16:40:00;Produto com defeito, aguardando troca
V002620;10;9;1.0;2024-12-12 14:35:00;
V002621;8;10;2.0;2024-08-29 12:19:00;Endereço de entrega divergente do cadastro
V002622;3;4;3.0;2024-08-16 12:36:00;Entrega expressa solicitada
V002623;10;15;5.0;2024-08-09 16:34:00;Compra feita via aplicação promocional
V002624;15;6;4.0;2024-11-08 21:35:00;Produto com defeito, aguardando troca
V002625;2;20;4.0;2024-12-26 11:49:00;
V002626;13;18;5.0;2024-11-08 11:09:00;Cliente pediu embalagem para presente
V002627;1;5;3.0;2024-12-08 08:16:00;Cliente solicitou nota fiscal com CNPJ
V002628;1;13;3.0;2024-08-11 19:01:00;
V002629;5;14;4.0;2024-10-21 12:44:00;
V002630;13;15;5.0;2024-10-18 21:35:00;Produto com defeito, aguardando troca
V002631;3;11;5.0;2024-10-18 12:07:00;
V002632;8;20;2.0;2024-08-29 12:20:00;Cliente pediu embalagem para presente
V002633;11;15;2.0;2024-10-12 19:46:00;Entrega expressa solicitada
V002634;4;12;3.0;2024-12-10 09:29:00;
V002635;1;5;3.0;2024-08-15 09:12:00;
V002636;1;14;5.0;2024-10-25 19:16:00;Compra feita via aplicação promocional
V002637;15;6;3.0;2024-11-08 17:41:00;
V002638;2;7;3.0;2024-09-29 14:14:00;
V002639;3;8;1.0;2024-10-05 11:23:00;Entrega expressa solicitada
V002640;4;13;2.0;2024-10-08 12:47:00;Compra feita via aplicação promocional
